	MK1_Ctrl	MK1_Ezh2	MK1_GSK	MK1_panT	SC2_Ctrl	SC2_Ezh2	SC2_GSK	SC2_Sima
LOC105377100	0	0	0	0	0	0	0	0
LOC105377101	0	0	0	0	0	0	0.00600423578932535	0
LOC105377102	0.00826349216504736	0.00451937461060254	0.00375704747225144	0.00286754458525945	0	0	0	0
LOC105377103	0	0	0	0	0	0.00090744264359124	0	0.000935728547639116
LOC105377104	0	0	0	0	0	0	0	0
LOC105377106	0	0	0	0	0	0	0	0
LOC105377109	0	0	0	0	0	0	0	0
LOC105377110	0	0.000905008220201335	0	0	0	0	0	0
LOC105377111	0	0	0	0	0.00101127328286897	0	0	0
LOC105377112	0	0	0.000940179521146817	0	0	0	0.00100244288571136	0
LOC105377113	0	0	0	0	0	0	0	0
LOC105377114	0	0	0	0	0	0	0	0
LOC105377115	0	0	0	0	0	0	0	0
LOC105377116	0.0674580428833249	0.0784015601151949	0.0233226117541169	0.0161745697062714	0.0110852088787965	0.00181431487241254	0.0109887474800823	0.00187085057734822
LOC105377119	0	0	0	0	0	0	0	0
LOC105377121	0	0	0	0	0	0	0	0
LOC105377123	0.00092050664080546	0	0	0	0	0	0	0
LOC105377124	0	0	0	0	0	0	0	0
LOC105377125	0	0	0	0	0	0	0	0
LOC105377127	0	0	0	0	0	0	0	0
LOC105377128	0.00092050664080546	0	0	0	0	0	0	0
LOC105377134	0	0	0	0	0.0339917371414823	0.0135520703556924	0.00400559907909723	0.0195239667334762
LOC105377136	0	0	0	0	0	0	0.00400559907909723	0
LOC105377137	0	0	0	0	0	0	0	0
LOC105377139	0	0	0	0	0	0	0	0
LOC105377141	0	0	0	0	0	0	0	0
LOC105377142	0	0	0	0	0	0	0	0
LOC105377143	0	0	0	0	0	0	0	0
LOC105377144	0	0	0	0	0	0	0.00100244288571136	0
LOC105377146	0	0	0	0	0	0	0	0
LOC105377148	0	0	0	0	0	0	0	0
LOC105377151	0	0	0	0	0	0	0	0
LOC105377152	0	0	0	0	0	0	0	0
LOC105377155	0	0	0	0	0	0	0	0
LOC105377156	0	0	0	0	0	0	0	0
LOC105377157	0	0	0	0	0	0	0	0
LOC105377158	0	0	0	0	0	0	0	0
LOC105377159	0	0	0	0	0	0	0	0
LOC105377160	0	0	0	0	0	0	0	0
LOC105377161	0	0	0	0	0	0	0	0
LOC105377162	0	0	0	0	0	0	0	0
LOC105377164	0	0	0	0	0	0	0	0
LOC105377166	0.00551425050991577	0.00451937461060254	0.00469478257003412	0.00668209277307456	0	0	0	0
LOC105377167	0	0	0	0	0	0	0	0
LOC105377168	0	0	0	0	0	0	0	0
LOC105377171	0	0	0	0	0	0	0	0
LOC105377173	0	0	0	0	0	0	0	0
LOC105377174	0	0	0	0	0	0	0	0
LOC105377176	0	0	0	0	0	0	0	0
LOC105377177	0.00184042632997661	0.000905008220201335	0.000940179521146817	0.0133333789038487	0	0	0	0
LOC105377178	0	0	0	0	0	0	0	0
LOC105377179	0	0	0	0	0	0	0	0
LOC105377181	0	0	0	0	0	0	0	0
LOC105377182	0	0	0	0	0	0	0	0
LOC105377183	0	0	0	0	0	0	0	0
LOC105377186	0	0	0	0	0	0	0	0
LOC105377187	0	0	0	0	0	0	0	0
LOC105377188	0	0	0	0	0.00303169573974167	0	0	0.00187085057734822
LOC105377190	0	0	0	0	0	0	0	0
LOC105377191	0	0	0	0	0	0	0	0
LOC105377193	0	0	0	0	0	0	0	0
LOC105377196	0	0	0	0	0	0	0	0
LOC105377198	0	0	0	0	0	0	0	0
LOC105377199	0.0100934136673715	0.0027133232936419	0.000940179521146817	0	0.00303169573974167	0	0.00100244288571136	0
LOC105377202	0	0	0	0	0.00202183819888801	0	0.00700251679865583	0
LOC105377203	0	0	0	0	0.00605703399698432	0.00181431487241254	0.00700251679865583	0.00373927822446344
LOC105377205	0.0128339512396231	0.000905008220201335	0.00281870246103837	0.000956481625868699	0.0040408468950348	0.0036263509510773	0.0109887474800823	0.000935728547639116
LOC105377207	0	0	0	0	0	0	0	0
LOC105377208	0	0	0	0	0	0	0	0
LOC105377209	0	0	0	0	0	0	0	0
LOC105377211	0	0	0	0.00382212759544648	0	0	0	0
LOC105377212	0.00184042632997661	0	0	0	0	0	0	0
LOC105377213	0	0	0	0	0	0.00090744264359124	0	0
LOC105377217	0	0	0	0	0	0	0	0
LOC105377218	0	0	0	0	0	0	0	0
LOC105377219	0	0	0	0	0	0	0	0
LOC105377220	0	0	0	0	0	0.00090744264359124	0	0
LOC105377223	0.00643124663314559	0.0260174568948991	0.0196162377847125	0.0489148501744323	0.0497148845358557	0.0314257167526995	0.0080001075194065	0.0268927169635441
LOC105377224	0.00551425050991577	0.00992400252392855	0.00656842619319756	0.0123850705329064	0.0613958029134839	0.0464461290673806	0.0199176989398307	0.0369636842535608
LOC105377225	0	0	0	0	0	0	0	0
LOC105377227	0.00367850784419019	0	0	0.00382212759544648	0	0	0	0
LOC105377229	0	0	0	0	0	0	0	0
LOC105377230	0	0	0	0	0.0290429031348304	0.0260868353194359	0.00600423578932535	0.00933008614044983
LOC105377231	0	0	0	0	0	0	0	0
LOC105377232	0	0	0	0	0	0	0	0
LOC105377234	0	0	0	0	0	0	0	0
LOC105377235	0	0	0	0	0	0	0	0
LOC105377236	0	0	0	0	0	0	0	0
LOC105377237	0	0	0	0	0	0	0	0
LOC105377238	0	0	0	0	0	0	0	0
LOC105377239	0	0	0	0	0	0	0	0
LOC105377241	0	0	0	0	0	0	0	0
LOC105377242	0	0	0	0	0	0	0	0
LOC105377244	0	0	0	0	0	0	0	0
LOC105377246	0	0	0	0	0	0	0	0
LOC105377253	0	0	0	0	0	0	0	0
LOC105377254	0	0	0	0	0	0	0	0
LOC105377255	0	0	0	0	0	0	0	0
LOC105377258	0	0	0	0	0	0	0	0
LOC105377259	0	0	0	0	0	0	0	0
LOC105377260	0	0	0	0	0	0	0	0
LOC105377261	0	0	0	0	0	0	0	0
LOC105377262	0	0	0	0	0	0	0	0
LOC105377265	0	0	0	0	0	0	0	0
LOC105377267	0	0	0	0	0	0	0	0
LOC105377269	0	0	0	0	0	0	0	0
LOC105377270	0	0	0	0	0	0	0	0
LOC105377271	0	0	0	0	0	0	0	0
LOC105377272	0	0	0	0	0	0	0	0
LOC105377273	0	0	0	0	0	0	0	0
LOC105377275	0	0	0	0	0.00101127328286897	0.00453151623021515	0.00100244288571136	0.000935728547639116
LOC105377276	0	0	0	0	0	0.00904884348910379	0.00500526353545469	0.00746888977464948
LOC105377277	0	0	0	0	0	0	0	0
LOC105377278	0	0	0	0	0	0	0	0
LOC105377280	0	0	0	0	0	0	0	0
LOC105377282	0	0	0	0	0	0	0	0
LOC105377284	0	0	0	0	0	0	0	0
LOC105377285	0	0	0	0	0	0	0	0
LOC105377286	0.00826349216504736	0	0.00187974674248881	0.00191232954123361	0	0	0	0
LOC105377289	0	0.00180944908110813	0	0	0	0	0	0
LOC105377290	0	0.000905008220201335	0	0	0	0	0	0
LOC105377291	0.00734766027167926	0.00812470859677783	0.00375704747225144	0.00858559133523213	0.00101127328286897	0.0036263509510773	0	0.00373927822446344
LOC105377294	0.0282660914838159	0.0126187428323914	0.00469478257003412	0.00763415598974026	0.0250715768732673	0.020728123249526	0.0570200873213062	0.00280536687488088
LOC105377295	0	0	0	0	0	0	0	0
LOC105377296	0	0	0	0	0.00101127328286897	0.00090744264359124	0	0
LOC105377297	0.00367850784419019	0	0	0	0.0040408468950348	0.0036263509510773	0.00100244288571136	0.0139725992784328
LOC105377299	0	0	0	0	0	0	0	0
LOC105377300	0	0.00361663156738878	0	0	0	0	0	0
LOC105377302	0	0	0	0	0	0	0	0
LOC105377303	0	0.000905008220201335	0.00187974674248881	0.00191232954123361	0.00101127328286897	0	0.00600423578932535	0
LOC105377305	0	0	0	0	0	0	0	0
LOC105377306	0	0	0	0	0	0	0	0
LOC105377307	0	0	0	0	0	0	0	0
LOC105377308	0.00643124663314559	0.011721055210683	0.00375704747225144	0.000956481625868699	0.0150951691173042	0.00272061740313459	0.00500526353545469	0.000935728547639116
LOC105377310	0	0.00812470859677783	0.000940179521146817	0.00763415598974026	0.00101127328286897	0.00724360957441594	0.00100244288571136	0.00187085057734822
LOC105377313	0	0	0	0	0	0	0	0
LOC105377315	0	0	0	0	0	0	0	0
LOC105377319	0	0	0	0	0	0	0.00200418971716534	0
LOC105377320	0	0	0	0	0	0	0	0
LOC105377321	0	0	0	0	0.00101127328286897	0	0	0
LOC105377323	0	0	0	0	0	0	0	0
LOC105377324	0	0	0	0	0	0	0	0
LOC105377326	0	0	0	0	0	0	0	0
LOC105377327	0	0	0.00656842619319756	0	0	0	0	0
LOC105377328	0	0	0	0	0	0	0	0
LOC105377329	0.00275975981556453	0	0.00375704747225144	0.0321698092084022	0.00202183819888801	0.00090744264359124	0.00200418971716534	0.0204471214065784
LOC105377331	0	0	0	0	0	0	0	0
LOC105377335	0.021931659749509	0.0144124441080496	0.0196162377847125	0.00763415598974026	0.00907604137929271	0.00272061740313459	0.00300524146031362	0
LOC105377337	0	0	0	0	0	0	0	0
LOC105377340	0	0	0	0	0	0	0	0
LOC105377342	0	0	0	0	0.00202183819888801	0.0036263509510773	0.00100244288571136	0
LOC105377343	0	0.00361663156738878	0	0	0.00101127328286897	0	0	0
LOC105377345	0	0	0	0	0	0	0	0
LOC105377347	0.00734766027167926	0.00180944908110813	0.000940179521146817	0	0.0170959773460011	0.0243028086350321	0	0.0314791463213964
LOC105377350	0	0	0	0	0	0	0	0
LOC105377351	0	0	0	0	0	0	0	0
LOC105377352	0	0	0	0	0	0	0	0
LOC105377356	0	0	0	0	0	0	0	0
LOC105377357	0	0	0	0	0	0	0	0
LOC105377358	0	0	0	0.000956481625868699	0	0	0	0
LOC105377359	0.00734766027167926	0	0.000940179521146817	0.00382212759544648	0.0110852088787965	0.00090744264359124	0.00400559907909723	0.0102597846853865
LOC105377362	0	0	0	0	0	0	0	0
LOC105377363	0.00184042632997661	0	0	0	0	0	0	0
LOC105377364	0	0	0	0	0	0	0	0
LOC105377365	0	0	0	0	0	0	0	0
LOC105377366	0	0	0	0	0	0	0	0
LOC105377367	0	0	0	0	0	0	0	0
LOC105377369	0	0	0	0	0	0	0	0
LOC105377370	0	0	0	0.000956481625868699	0	0.00090744264359124	0	0
LOC105377374	0	0	0	0	0.111884387372109	0.123460750572985	0.0960096088155155	0.228092539598895
LOC105377375	0	0	0	0	0	0	0	0.000935728547639116
LOC105377376	0	0	0	0	0	0	0	0
LOC105377378	0.00367850784419019	0	0	0	0	0	0	0
LOC105377379	0	0	0	0	0	0	0	0
LOC105377380	0	0	0	0.000956481625868699	0	0	0	0
LOC105377382	0.00551425050991577	0.0188869647731946	0.00937433703610674	0.0133333789038487	0.0040408468950348	0	0.00100244288571136	0
LOC105377383	0	0	0	0	0	0	0	0
LOC105377384	0	0	0	0	0	0	0	0
LOC105377385	0	0	0	0	0	0	0	0
LOC105377387	0	0	0	0	0	0	0	0
LOC105377388	0.0119210170282723	0.00722421941967831	0.00843963965090304	0.00572940085599898	0	0.00090744264359124	0	0.000935728547639116
LOC105377392	0	0	0	0	0.00101127328286897	0.00181431487241254	0.00400559907909723	0
LOC105377393	0	0	0	0	0	0	0	0
LOC105377394	0	0	0	0	0	0	0	0
LOC105377395	0	0	0	0	0	0	0	0
LOC105377396	0	0	0	0	0	0	0	0
LOC105377397	0	0	0	0	0	0	0	0
LOC105377399	0	0	0	0	0.0180953418602317	0.00453151623021515	0.00300524146031362	0.00187085057734822
LOC105377400	0	0	0	0	0	0	0	0
LOC105377401	0	0	0	0	0	0	0	0
LOC105377402	0	0	0	0.000956481625868699	0	0	0	0
LOC105377404	0	0	0	0	0	0	0	0
LOC105377405	0	0	0	0	0	0	0	0
LOC105377406	0	0	0	0	0	0	0	0
LOC105377407	0	0	0	0	0	0	0	0
LOC105377408	0	0	0	0	0	0	0	0
LOC105377409	0	0	0	0	0	0	0	0
LOC105377410	0	0	0	0	0	0	0	0
LOC105377411	0	0	0	0.00286754458525945	0	0	0	0
LOC105377412	0.00734766027167926	0.00542155313020921	0.000940179521146817	0.00763415598974026	0	0	0	0
LOC105377413	0.0683365117198295	0.0480757744298609	0.0121748012287584	0.0691205380252322	0	0	0.00100244288571136	0
LOC105377414	0	0	0	0	0	0	0	0
LOC105377416	0	0	0	0	0	0	0	0
LOC105377417	0	0	0	0	0	0	0	0
LOC105377418	0	0	0	0	0	0	0	0
LOC105377422	0	0	0	0	0	0	0	0
LOC105377423	0	0	0	0	0	0	0	0
LOC105377425	0	0	0	0	0	0	0	0
LOC105377428	0	0	0	0	0	0	0	0
LOC105377431	0	0	0	0	0	0	0	0
LOC105377432	0	0	0	0	0	0	0	0
LOC105377436	0	0	0	0	0	0	0	0
LOC105377437	0	0	0	0	0	0	0	0
LOC105377438	0	0	0	0	0	0	0	0
LOC105377442	0	0	0	0	0	0	0	0
LOC105377444	0	0	0	0	0	0	0	0
LOC105377445	0	0	0	0	0	0	0	0
LOC105377447	0	0	0	0	0	0	0	0
LOC105377448	0	0	0	0	0	0	0	0
LOC105377449	0.036369705837457	0.0428124551436403	0.0343849424160335	0.0208974888873534	0.0210892885054089	0.00995061407389539	0.00899700890555479	0.0241338443130698
LOC105377451	0	0	0	0	0	0	0	0
LOC105377452	0	0	0	0	0.00101127328286897	0	0	0
LOC105377457	0	0	0	0	0	0	0	0
LOC105377458	0	0	0	0	0	0	0	0
LOC105377459	0.00184042632997661	0	0	0	0.0040408468950348	0.00090744264359124	0.00200418971716534	0.00187085057734822
LOC105377460	0	0.000905008220201335	0	0	0	0	0.00899700890555479	0
LOC105377461	0	0	0	0	0.00101127328286897	0	0.00400559907909723	0
LOC105377462	0	0	0	0	0	0	0	0
LOC105377465	0	0	0	0	0	0	0	0
LOC105377468	0	0	0	0	0	0	0	0
LOC105377469	0	0	0	0	0	0	0	0
LOC105377470	0	0	0	0	0	0	0	0
LOC105377472	0	0	0	0	0.0040408468950348	0	0	0
LOC105377473	0	0	0	0	0	0	0.00200418971716534	0
LOC105377474	0	0	0	0	0	0	0	0
LOC105377475	0	0	0	0	0	0	0	0
LOC105377476	0	0	0	0	0	0	0	0
LOC105377478	0	0	0	0	0	0	0	0
LOC105377479	0	0	0	0	0	0	0	0
LOC105377480	0	0	0	0	0	0	0	0
LOC105377481	0	0	0	0	0	0	0	0
LOC105377483	0	0	0	0	0	0	0	0
LOC105377485	0	0.00542155313020921	0	0	0.00605703399698432	0	0	0.000935728547639116
LOC105377488	0	0	0	0	0	0	0	0
LOC105377489	0	0	0	0	0	0	0	0
LOC105377490	0	0	0	0	0	0	0	0
LOC105377492	0.00734766027167926	0.00451937461060254	0.00187974674248881	0.00286754458525945	0.00202183819888801	0.00453151623021515	0	0.000935728547639116
LOC105377495	0	0	0	0	0.0040408468950348	0	0	0
LOC105377496	0	0	0	0	0	0	0	0
LOC105377498	0	0	0	0	0	0	0	0
LOC105377499	0	0	0	0	0.012088744327541	0.00814650889126617	0.00600423578932535	0
LOC105377500	0	0	0	0	0	0	0	0
LOC105377501	0	0	0	0	0	0	0	0
LOC105377502	0	0	0	0	0	0	0	0
LOC105377503	0	0	0	0	0	0	0	0
LOC105377504	0	0	0	0	0	0	0	0
LOC105377505	0	0	0	0	0	0	0	0
LOC105377506	0.00092050664080546	0	0	0	0	0	0	0
LOC105377507	0	0	0	0	0	0	0	0
LOC105377508	0	0	0	0.00382212759544648	0	0	0	0
LOC105377509	0	0	0	0	0	0	0	0
LOC105377510	0	0	0	0	0	0	0	0
LOC105377513	0	0	0	0	0	0	0	0
LOC105377514	0	0	0	0	0	0	0	0
LOC105377515	0	0	0	0	0	0	0	0
LOC105377516	0	0	0	0	0	0	0	0
LOC105377517	0	0	0	0	0	0	0	0
LOC105377519	0	0	0	0	0	0	0	0
LOC105377520	0	0	0	0	0	0	0	0
LOC105377521	0	0	0	0	0	0	0	0
LOC105377523	0	0	0	0	0	0	0	0
LOC105377524	0	0	0	0	0.0240770348407022	0.017144558563462	0.00100244288571136	0.0130452910298087
LOC105377527	0	0	0	0	0	0	0	0
LOC105377529	0	0	0	0	0	0	0	0
LOC105377530	0	0	0	0	0	0	0	0
LOC105377534	0	0	0	0	0	0	0	0
LOC105377535	0	0	0	0	0	0	0	0
LOC105377537	0	0	0	0	0	0	0	0
LOC105377541	0.00092050664080546	0	0	0.000956481625868699	0	0.00090744264359124	0	0
LOC105377543	0	0	0.000940179521146817	0	0	0	0	0
LOC105377544	0	0	0	0	0	0	0	0
LOC105377546	0	0	0	0	0	0	0	0
LOC105377547	0	0	0	0	0	0	0	0
LOC105377548	0	0	0	0	0	0.0036263509510773	0.00100244288571136	0
LOC105377549	0	0	0	0	0	0	0	0
LOC105377551	0	0	0	0	0	0	0	0
LOC105377552	0	0	0	0	0	0	0	0
LOC105377555	0	0	0	0	0.00101127328286897	0	0	0
LOC105377557	0	0	0	0	0	0	0	0
LOC105377558	0	0.000905008220201335	0.000940179521146817	0	0.00101127328286897	0.00272061740313459	0	0
LOC105377559	0	0	0	0	0	0	0	0
LOC105377560	0	0	0	0.000956481625868699	0	0	0	0
LOC105377561	0	0	0	0	0	0	0	0
LOC105377562	0	0	0	0	0	0	0	0
LOC105377563	0	0	0	0	0	0	0	0
LOC105377564	0	0	0	0	0	0	0	0
LOC105377565	0	0	0	0	0	0	0	0
LOC105377567	0.0621759670922862	0.0594141837767505	0.0652752739778018	0.0424259646008594	0.00202183819888801	0.00634014483126115	0.00700251679865583	0.00280536687488088
LOC105377568	0	0	0	0	0	0	0	0
LOC105377571	0.00367850784419019	0.000905008220201335	0.00469478257003412	0.000956481625868699	0	0.00453151623021515	0.00500526353545469	0.00467258540880155
LOC105377572	0.00092050664080546	0	0.000940179521146817	0	0.00202183819888801	0.00090744264359124	0.00400559907909723	0
LOC105377576	0.134421098596562	0.120647345729096	0.101666559664131	0.128968436597068	0.0526439925581873	0.066522106248777	0.0346775674337038	0.0747825156262485
LOC105377577	0	0	0	0	0	0	0	0
LOC105377578	0	0	0	0	0	0	0	0
LOC105377579	0	0	0	0	0	0	0.00200418971716534	0
LOC105377580	0	0	0	0	0	0	0	0
LOC105377581	0	0	0	0	0	0.00090744264359124	0.00100244288571136	0
LOC105377582	0	0	0	0	0	0	0	0
LOC105377584	0	0	0	0	0	0	0	0
LOC105377587	0	0	0	0	0	0	0	0
LOC105377588	0	0	0	0	0	0	0	0
LOC105377590	0.0237443371821033	0.00722421941967831	0.0168301951477558	0.0104865817214492	0.0100809748871015	0.0162472748263195	0.0415141673336075	0.00187085057734822
LOC105377596	0	0	0	0	0	0	0	0
LOC105377599	0	0	0	0	0.00101127328286897	0	0	0.000935728547639116
LOC105377603	0	0	0	0	0	0	0	0
LOC105377604	0	0	0	0	0	0	0	0
LOC105377607	0	0	0	0	0	0	0	0
LOC105377608	0	0	0	0	0	0	0	0
LOC105377609	0	0	0	0	0	0	0	0
LOC105377611	0	0	0	0	0	0	0	0
LOC105377612	0	0	0	0	0	0	0	0
LOC105377613	0	0	0	0	0	0	0	0
LOC105377614	0	0	0	0	0	0	0	0
LOC105377615	0	0	0	0	0	0	0	0
LOC105377616	0	0	0	0	0	0	0	0
LOC105377619	0	0	0	0	0	0	0	0
LOC105377621	0.00826349216504736	0.00992400252392855	0.00843963965090304	0.00953639963714799	0.0150951691173042	0.0162472748263195	0.0159560969602546	0.00560528920908182
LOC105377622	0	0	0	0	0.00101127328286897	0.00181431487241254	0.00100244288571136	0
LOC105377623	0.0128339512396231	0.0224566161193553	0.0121748012287584	0.0152281276734857	0	0.00181431487241254	0.00100244288571136	0.000935728547639116
LOC105377626	0.0110075047483647	0.0366475480548893	0.0103084292389637	0.0180655931409569	0.0160959200853826	0.012652548789832	0.0169475177767891	0.00933008614044983
LOC105377627	0	0	0	0	0	0	0	0
LOC105377628	0.00551425050991577	0.00180944908110813	0.000940179521146817	0.000956481625868699	0	0	0	0
LOC105377632	0.113295131256423	0.0929043558949334	0.0911101362996724	0.149816549280237	0	0	0	0
LOC105377633	0	0	0	0	0	0	0	0
LOC105377635	0	0	0	0.00191232954123361	0.00202183819888801	0.0036263509510773	0.0139712090684665	0.00746888977464948
LOC105377636	0	0	0	0	0	0	0	0
LOC105377641	0	0	0	0.000956481625868699	0	0	0	0
LOC105377642	0	0	0	0	0	0	0.00100244288571136	0
LOC105377644	0.0718450477484142	0.0654827710685117	0.0751292422934339	0.0479896514697269	0.0190940145871505	0.0340877667409764	0.0327182878874508	0.0287290387467735
LOC105377645	0	0	0	0	0.00101127328286897	0	0	0
LOC105377647	0	0	0	0	0	0	0	0
LOC105377650	0	0.00180944908110813	0.00563190854674418	0	0	0	0	0.00467258540880155
LOC105377651	0	0	0	0	0	0	0	0
LOC105377654	0	0	0	0	0	0.00090744264359124	0	0
LOC105377657	0	0	0	0	0	0	0	0
LOC105377659	0.00459667116104908	0.0135158722335738	0.00656842619319756	0.00477607940763233	0.00101127328286897	0	0	0
LOC105377660	0	0	0	0	0	0	0	0
LOC105377661	0	0	0	0	0	0	0	0
LOC105377663	0	0	0	0.000956481625868699	0.00101127328286897	0.00090744264359124	0.00500526353545469	0.00653739040497673
LOC105377664	0	0	0	0	0	0	0	0
LOC105377665	0	0	0	0	0	0	0	0
LOC105377666	0	0	0	0	0	0	0	0
LOC105377668	0	0	0	0	0.00101127328286897	0	0	0
LOC105377670	0	0	0	0	0	0	0	0
LOC105377672	0	0	0	0	0	0	0	0
LOC105377673	0.00092050664080546	0	0	0	0	0	0	0
LOC105377675	0.0577594161492652	0.0357646925825016	0.0571625722102437	0.0953301346655746	0.112820222478079	0.139206807368938	0.115579085975831	0.0880525283695521
LOC105377676	0	0	0	0	0	0	0	0
LOC105377677	0	0	0	0	0	0	0	0
LOC105377678	0	0	0	0	0	0	0	0
LOC105377680	0	0	0	0	0	0	0	0
LOC105377683	0	0	0	0	0	0	0	0
LOC105377684	0	0	0	0	0	0	0	0
LOC105377685	0	0	0	0	0	0	0	0
LOC105377687	0	0	0	0	0	0	0	0
LOC105377688	0	0	0	0	0	0	0	0
LOC105377689	0	0	0	0	0	0	0	0
LOC105377691	0	0	0	0	0	0	0	0
LOC105377693	0	0	0	0	0	0	0	0
LOC105377694	0	0	0	0	0	0	0	0
LOC105377696	0	0	0	0	0	0	0	0
LOC105377697	0	0	0	0	0	0	0.00400559907909723	0
LOC105377698	0	0	0	0	0	0	0	0
LOC105377699	0	0	0	0	0	0	0	0
LOC105377700	0.0479951481346967	0.0331128799553778	0.0223969105582606	0.0256049971878206	0.0290429031348304	0.0367449137802259	0.0415141673336075	0.0478706037402187
LOC105377702	0	0	0	0	0	0	0	0
LOC105377703	0	0	0	0	0	0	0	0
LOC105377705	0	0	0	0	0	0	0	0
LOC105377706	0	0	0	0	0	0	0	0
LOC105377709	0.00551425050991577	0	0.00281870246103837	0.00763415598974026	0.00101127328286897	0	0.00100244288571136	0.00280536687488088
LOC105377712	0	0	0	0	0	0	0	0
LOC105377713	0	0	0	0	0	0	0	0
LOC105377714	0	0	0	0	0	0	0	0
LOC105377715	0	0	0	0	0	0	0	0
LOC105377720	0	0	0	0	0	0	0	0
LOC105377721	0	0	0	0	0	0	0	0
LOC105377722	0	0	0	0	0	0	0	0
LOC105377723	0	0	0	0	0	0	0	0
LOC105377724	0	0	0	0	0	0	0	0
LOC105377725	0	0	0.000940179521146817	0.00477607940763233	0	0.00090744264359124	0	0.00187085057734822
LOC105377727	0	0	0	0.000956481625868699	0	0.0036263509510773	0.00300524146031362	0
LOC105377729	0	0	0	0	0	0	0	0
LOC105377730	0	0	0.000940179521146817	0.000956481625868699	0	0	0	0
LOC105377731	0	0	0	0	0	0	0	0
LOC105377732	0	0	0	0	0	0.0036263509510773	0.00899700890555479	0
LOC105377733	0	0	0	0	0	0	0	0
LOC105377735	0	0	0.00469478257003412	0.00382212759544648	0.0110852088787965	0.00272061740313459	0.00899700890555479	0.00187085057734822
LOC105377739	0	0	0	0	0	0	0.00300524146031362	0
LOC105377740	0	0	0	0	0.00101127328286897	0	0.00200418971716534	0
LOC105377741	0	0	0	0	0	0	0	0
LOC105377742	0	0	0	0	0	0	0.00100244288571136	0
LOC105377743	0.00092050664080546	0.000905008220201335	0.000940179521146817	0.00382212759544648	0.0040408468950348	0	0	0
LOC105377744	0.00643124663314559	0.00902463606475075	0.00187974674248881	0.0180655931409569	0	0	0	0
LOC105377745	0	0	0	0	0	0	0	0
LOC105377746	0	0	0	0	0	0	0	0
LOC105377750	0	0.00361663156738878	0.00375704747225144	0.00191232954123361	0	0	0	0
LOC105377752	0	0	0	0	0	0	0	0
LOC105377753	0	0	0	0	0	0	0	0
LOC105377754	0	0	0	0	0	0	0	0
LOC105377756	0	0	0	0	0	0	0	0
LOC105377757	0.00551425050991577	0.00180944908110813	0.00375704747225144	0	0	0	0	0
LOC105377759	0	0	0	0	0	0	0	0
LOC105377761	0	0	0	0	0	0	0	0
LOC105377762	0.0201167019087484	0.0153084591483454	0.0140387618673584	0.028422146687768	0.012088744327541	0.0198330662341972	0.00300524146031362	0.0195239667334762
LOC105377763	0.0100934136673715	0.00902463606475075	0.00843963965090304	0.00953639963714799	0.0160959200853826	0.0162472748263195	0.00100244288571136	0.0505844981682692
LOC105377766	0.00092050664080546	0.00812470859677783	0.0140387618673584	0.00953639963714799	0.00706407191249687	0	0.00100244288571136	0.000935728547639116
LOC105377769	0	0	0	0	0	0.00181431487241254	0.0080001075194065	0
LOC105377771	0.0110075047483647	0.011721055210683	0.0121748012287584	0.00858559133523213	0.0150951691173042	0.00724360957441594	0.0129777401146354	0.0111888845017268
LOC105377773	0	0	0	0	0	0	0	0
LOC105377775	0	0	0	0	0	0	0	0
LOC105377776	0	0	0	0	0	0	0	0
LOC105377777	0	0	0	0	0	0	0	0
LOC105377778	0	0	0	0	0	0	0	0
LOC105377779	0	0	0	0	0	0	0	0
LOC105377781	0	0	0	0	0	0	0	0
LOC105377782	0	0	0	0	0	0	0	0
LOC105377783	0	0	0	0	0	0	0	0
LOC105377784	0	0	0	0	0	0	0	0
LOC105377785	0.00367850784419019	0.0269062955283809	0.0196162377847125	0.0424259646008594	0	0	0	0
LOC105377786	0.00092050664080546	0	0	0	0	0	0	0
LOC105377789	0	0	0	0	0	0	0	0
LOC105377790	0	0	0	0	0	0	0	0
LOC105377791	0	0	0	0	0	0	0	0
LOC105377792	0	0	0	0	0	0	0	0
LOC105377793	0	0	0	0	0	0	0	0
LOC105377794	0	0	0	0	0	0	0	0
LOC105377795	0	0	0	0	0	0	0	0
LOC105377796	0	0	0	0	0	0	0	0
LOC105377797	0	0	0	0	0	0	0	0
LOC105377799	0	0	0	0	0	0	0	0
LOC105377800	0	0	0	0	0	0	0	0
LOC105377801	0	0	0	0	0	0	0	0
LOC105377803	0	0	0	0	0	0	0	0
LOC105377805	0	0	0	0.000956481625868699	0	0	0.00100244288571136	0
LOC105377806	0.0318733185289975	0.0108228086733338	0.00843963965090304	0.0104865817214492	0	0	0.00100244288571136	0.000935728547639116
LOC105377811	0	0	0	0	0	0	0	0
LOC105377814	0	0	0	0	0	0	0	0.000935728547639116
LOC105377815	0	0	0	0	0	0	0	0
LOC105377816	0	0	0	0	0	0	0	0
LOC105377822	0.00459667116104908	0	0.000940179521146817	0	0	0	0	0
LOC105377824	0	0	0	0	0	0	0	0
LOC105377826	0	0	0	0	0	0	0	0
LOC105377836	0	0	0	0	0	0	0	0
LOC105377837	0	0	0	0	0	0	0	0
LOC105377838	0	0	0.000940179521146817	0	0	0	0	0
LOC105377839	0	0	0	0	0	0	0	0
LOC105377840	0	0	0	0	0	0	0	0
LOC105377841	0	0	0	0	0	0	0	0
LOC105377842	0	0	0	0	0	0	0	0
LOC105377843	0	0	0	0	0	0	0	0
